Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
"selectSeller,B",,,,4,unclassified
sendB,,,,4,unclassified
sub[Q,,,,4,unclassified
subkinding,,,,4,unclassified
TabsT3,,,,4,unclassified
TabsT4,,,,4,unclassified
TAPP,,,,4,unclassified
TAPPT,,,,4,unclassified
typeof(M)P,,,,4,unclassified
unkindable,,,,4,unclassified
Vasconcelos,,,,4,unclassified
bank_balance1,,,,3,unclassified
bank_balance2,,,,3,unclassified
Caires,,,,3,unclassified
Dardha,,,,3,unclassified
domain(D,,,,3,unclassified
e-mail,,,,3,unclassified
ECOOP,,,,3,unclassified
ip(typeof((V,,,,3,unclassified
ip(typeof(M,,,,3,unclassified
ip(typeof(N1,,,,3,unclassified
NAmIL,,,,3,unclassified
NAmIR,,,,3,unclassified
NCHO,,,,3,unclassified
NCom,,,,3,unclassified
NIaml,,,,3,unclassified
NIamr,,,,3,unclassified
NN,,,,3,unclassified
Noff,,,,3,unclassified
NSub,,,,3,unclassified
P[recvQ,,,,3,unclassified
Pfenning,,,,3,unclassified
real-world,,,,3,unclassified
recvv,,,,3,unclassified
redices,,,,3,unclassified
Salvaneschi,,,,3,unclassified
ScalaLoci,,,,3,unclassified
selectBuyer2,,,,3,unclassified
sendv,,,,3,unclassified
sub[S,,,,3,unclassified
sub[v,,,,3,unclassified
TDEFS,,,,3,unclassified
TEQ,,,,3,unclassified
TUNIT,,,,3,unclassified
Weisenburger,,,,3,unclassified
Alice-and-Bob,,,,2,unclassified
B[X,,,,2,unclassified
Bj,,,,2,unclassified
Castagna,,,,2,unclassified
Castellani,,,,2,unclassified
Choi,,,,2,unclassified
comBuyer,,,,2,unclassified
comBuyer1,,,,2,unclassified
comQ1,,,,2,unclassified
Dagstuhl,,,,2,unclassified
Dalla,,,,2,unclassified
Dezani-Ciancaglini,,,,2,unclassified
F.M,,,,2,unclassified
fv(N,,,,2,unclassified
Giacalone,,,,2,unclassified
Informatik,,,,2,unclassified
ip(typeof,,,,2,unclassified
ip(typeof(inl,,,,2,unclassified
ITP,,,,2,unclassified
JFP,,,,2,unclassified
Jongmans,,,,2,unclassified
KFUN,,,,2,unclassified
kind--that,,,,2,unclassified
KINT,,,,2,unclassified
KSUB,,,,2,unclassified
KUNIT,,,,2,unclassified
Leibniz-Zentrum,,,,2,unclassified
Licata,,,,2,unclassified
lower-order,,,,2,unclassified
Lugovic,,,,2,unclassified
middleware,,,,2,unclassified
More-complex,,,,2,unclassified
NAPP2,,,,2,unclassified
NBOT,,,,2,unclassified
NBOTT,,,,2,unclassified
NCASE,,,,2,unclassified
NCASEL,,,,2,unclassified
NPAR,,,,2,unclassified
NPRO,,,,2,unclassified
NPROJ1,,,,2,unclassified
NRECV,,,,2,unclassified
NSEND,,,,2,unclassified
"P,Q",,,,2,unclassified
P[(sendQ,,,,2,unclassified
P[LP,,,,2,unclassified
P[M,,,,2,unclassified
P[MP,,,,2,unclassified
parametrised,,,,2,unclassified
Pip(M,,,,2,unclassified
PPDP,,,,2,unclassified
Preda,,,,2,unclassified
Q[(recvP,,,,2,unclassified
"selectE,C",,,,2,unclassified
"selectE,S",,,,2,unclassified
"selectP,Q",,,,2,unclassified
"selectQ,P",,,,2,unclassified
"selectS,C",,,,2,unclassified
"selectS,E",,,,2,unclassified
"selectSeller,Seller2",,,,2,unclassified
self-communications,,,,2,unclassified
"Seller,Seller2",,,,2,unclassified
sendC,,,,2,unclassified
SKEMPTY,,,,2,unclassified
SKWITHOUTL,,,,2,unclassified
starvation-freedom,,,,2,unclassified
sub[P,,,,2,unclassified
third-party,,,,2,unclassified
TLCA,,,,2,unclassified
Typestate-oriented,,,,2,unclassified
W3C,,,,2,unclassified
WS-CDL,,,,2,unclassified
x.x,,,,2,unclassified
X::Proc,,,,2,unclassified
X::Proc\{C,,,,2,unclassified
Zongyan,,,,2,unclassified
2Type,,,,1,unclassified
6(ICFP,,,,1,unclassified
ad-hoc,,,,1,unclassified
Alice's,,,,1,unclassified
allowed--we,,,,1,unclassified
APP1,,,,1,unclassified
APP2,,,,1,unclassified
APPABS,,,,1,unclassified
argument--say,,,,1,unclassified
ASEP,,,,1,unclassified
asyncrhonous,,,,1,unclassified
Author(s,,,,1,unclassified
B)[Seller,,,,1,unclassified
Balzer,,,,1,unclassified
book's,,,,1,unclassified
book--say,,,,1,unclassified
book-selling,,,,1,unclassified
CakeML,,,,1,unclassified
calculus--like,,,,1,unclassified
caseM,,,,1,unclassified
Chor--a,,,,1,unclassified
code--and,,,,1,unclassified
comC,,,,1,unclassified
Commun,,,,1,unclassified
communication-based,,,,1,unclassified
communication-centered,,,,1,unclassified
compiler--so,,,,1,unclassified
comX,,,,1,unclassified
coproducts,,,,1,unclassified
coupures,,,,1,unclassified
CruzFilipe,,,,1,unclassified
d'ordre,,,,1,unclassified
Deadlock-freedom-by-design,,,,1,unclassified
developed--works,,,,1,unclassified
different--but,,,,1,unclassified
endpoint-projected,,,,1,unclassified
example--a,,,,1,unclassified
Facile's,,,,1,unclassified
failure-aware,,,,1,unclassified
false,,,,1,unclassified
first-order,,,,1,unclassified
FMCO,,,,1,unclassified
fonctionnelle,,,,1,unclassified
Fonden,,,,1,unclassified
found(price_lookup,,,,1,unclassified
found(price_lookup2,,,,1,unclassified
free-typevariable,,,,1,unclassified
Funct,,,,1,unclassified
function--i.e,,,,1,unclassified
fv(B2,,,,1,unclassified
fv(B3,,,,1,unclassified
Gabbrielli,,,,1,unclassified
get[w,,,,1,unclassified
Giachino,,,,1,unclassified
Gomez-Londono,,,,1,unclassified
Haschor,,,,1,unclassified
Hongli,,,,1,unclassified
https://creativecommons.org,,,,1,unclassified
IAMNOT,,,,1,unclassified
ICTAC,,,,1,unclassified
iI\J,,,,1,unclassified
in)famous,,,,1,unclassified
inlM,,,,1,unclassified
inlt1,,,,1,unclassified
inlV,,,,1,unclassified
inrM,,,,1,unclassified
inrt2,,,,1,unclassified
ip(Int,,,,1,unclassified
ip(P,,,,1,unclassified
ip(typeof((M,,,,1,unclassified
ip(typeof(N2,,,,1,unclassified
ip(typeof(V,,,,1,unclassified
Kalas,,,,1,unclassified
Kashiwa,,,,1,unclassified
kIJ,,,,1,unclassified
kindof(X,,,,1,unclassified
kinds--i.e,,,,1,unclassified
KPROD,,,,1,unclassified
Krebbers,,,,1,unclassified
KROLE,,,,1,unclassified
KSUM,,,,1,unclassified
Kubo,,,,1,unclassified
Kuper,,,,1,unclassified
l'artihmetique,,,,1,unclassified
L[P,,,,1,unclassified
L[QP,,,,1,unclassified
labelled-transition,,,,1,unclassified
Lanese,,,,1,unclassified
language--with,,,,1,unclassified
languages--does,,,,1,unclassified
LFMTP,,,,1,unclassified
licenses/by/4.0,,,,1,unclassified
LMCS,,,,1,unclassified
lock-freedom--like,,,,1,unclassified
lower-order--that,,,,1,unclassified
manually-written,,,,1,unclassified
Meta-Languages,,,,1,unclassified
more-generic,,,,1,unclassified
mp(Int,,,,1,unclassified
mp(P,,,,1,unclassified
MTAPP2,,,,1,unclassified
multi-party,,,,1,unclassified
N[t,,,,1,unclassified
name--i.e,,,,1,unclassified
names--either,,,,1,unclassified
NAPP1,,,,1,unclassified
NCASER,,,,1,unclassified
NDEF,,,,1,unclassified
NINL,,,,1,unclassified
NINR,,,,1,unclassified
no-op,,,,1,unclassified
non-value,,,,1,unclassified
Norrish,,,,1,unclassified
NPAIR1,,,,1,unclassified
NPAIR2,,,,1,unclassified
NPROJ2,,,,1,unclassified
NTAPP1,,,,1,unclassified
optimisation,,,,1,unclassified
outsourced,,,,1,unclassified
P--needs,,,,1,unclassified
P-d,,,,1,unclassified
P=Q,,,,1,unclassified
P[(AmI,,,,1,unclassified
P[case,,,,1,unclassified
P[D(f,,,,1,unclassified
P[N,,,,1,unclassified
P[V,,,,1,unclassified
P[VP,,,,1,unclassified
P]Q,,,,1,unclassified
Padovani,,,,1,unclassified
PAIR1,,,,1,unclassified
PAIR2,,,,1,unclassified
parameterised,,,,1,unclassified
physically-running,,,,1,unclassified
Pip(typeof,,,,1,unclassified
Pirouette's,,,,1,unclassified
possibly-nonterminating,,,,1,unclassified
price(price_lookup,,,,1,unclassified
price(price_lookup2,,,,1,unclassified
pro0,,,,1,unclassified
Proc--used,,,,1,unclassified
Proc\{C,,,,1,unclassified
Proc\{S,,,,1,unclassified
Process-Name,,,,1,unclassified
process-polymorphic,,,,1,unclassified
programming--an,,,,1,unclassified
programming--where,,,,1,unclassified
PROJ1,,,,1,unclassified
PROJ2,,,,1,unclassified
Q=P,,,,1,unclassified
Q[(sendX,,,,1,unclassified
Q[AmI,,,,1,unclassified
Q[M,,,,1,unclassified
Ravara,,,,1,unclassified
recvAlice,,,,1,unclassified
recvB,,,,1,unclassified
recvC,,,,1,unclassified
recvQ1,,,,1,unclassified
recvZ,,,,1,unclassified
reprecomSeller,,,,1,unclassified
Saini,,,,1,unclassified
Sangiorgi,,,,1,unclassified
selectQ1,,,,1,unclassified
self-selections,,,,1,unclassified
semantically-meaningful,,,,1,unclassified
send--perhaps,,,,1,unclassified
send--though,,,,1,unclassified
send--we,,,,1,unclassified
send/receive,,,,1,unclassified
sendE,,,,1,unclassified
sender--and,,,,1,unclassified
sendQ2,,,,1,unclassified
senting,,,,1,unclassified
Session-based,,,,1,unclassified
session-typed,,,,1,unclassified
simple--just,,,,1,unclassified
SKARR,,,,1,unclassified
SKREFL,,,,1,unclassified
SKTRANS,,,,1,unclassified
SKWITHOUTUNION,,,,1,unclassified
somewhat-differently,,,,1,unclassified
standard--the,,,,1,unclassified
strong-enough--connection,,,,1,unclassified
sub[Alice,,,,1,unclassified
sub[E,,,,1,unclassified
sub[Q1,,,,1,unclassified
subcases,,,,1,unclassified
subterm,,,,1,unclassified
subterms,,,,1,unclassified
superieur,,,,1,unclassified
TABST,,,,1,unclassified
TCASE,,,,1,unclassified
terms--e.g,,,,1,unclassified
TFUN,,,,1,unclassified
tierless,,,,1,unclassified
TINL,,,,1,unclassified
TINR,,,,1,unclassified
tive,,,,1,unclassified
Toninho,,,,1,unclassified
TPAIR,,,,1,unclassified
TPROJ1,,,,1,unclassified
TPROJ2,,,,1,unclassified
traditional--and,,,,1,unclassified
turing-complete,,,,1,unclassified
TVAR,,,,1,unclassified
Type-safe,,,,1,unclassified
typeof(N,,,,1,unclassified
typeof(V,,,,1,unclassified
typeof(x)P,,,,1,unclassified
typings,,,,1,unclassified
uninstantiated,,,,1,unclassified
unrealisable,,,,1,unclassified
up--it,,,,1,unclassified
user-defined--not,,,,1,unclassified
variables--i.e,,,,1,unclassified
verified--proof,,,,1,unclassified
vice-versa,,,,1,unclassified
Villum,,,,1,unclassified
vious,,,,1,unclassified
weaker--but,,,,1,unclassified
well-explored,,,,1,unclassified
WWW,,,,1,unclassified
x)in,,,,1,unclassified
x.N,,,,1,unclassified
X::Proc\{E,,,,1,unclassified
X::Proc\{S,,,,1,unclassified
Xiangpeng,,,,1,unclassified
Yallop,,,,1,unclassified
